103|This strange new world|I've never seen a place -a-That's quite like this -a-Everything is turned around -a-This crazy world is upside-down -a-Getting on my feet -a-It's the hand that I was dealt -a-But I don't have much time with them -a-Got to learn all that I can -a-They don't use any magic or fly with any wings -a-I don't get these funny clothes, skinny legs or tiny nose -a-Everything's confusing when it seems so new -a-But I look a little closer and it starts to feel familiar too -a-What a strange new world (what a strange new world) -a-I'm trying to make heads or tails of this strange new world (what a strange new world) -a-Sorting through the small details of this strange new world |10|1
104|Helping Twilight win the wrown|Hey, hey, everybody -a-We've got something to say -a-We may seem as different -a-As the night is from day -a-But you look a little deeper -a-And you will see -a-That I'm just like you -a-And you're just like me -a-Yeah! -a-Hey, hey, everybody -a-We're here to shout -a-That the magic of friendship -a-Is what it's all about -a-Yeah, we thought we were different -a-As the night is from the day -a-Until Twilight Sparkle -a-Helped us see another way -a-So get up, get down -a-If you're gonna come around -a-We can work together -a-Helping Twilight win the crown -a-So get up, get down -a-'Cause it's gonna make a sound -a-If we work together -a-Helping Twilight Sparkle win the crown -a-Hey, hey, hands up now -a-We're sending a message to the crowd -a-Hands wave up, then come down -a-We party together all around -a-Generous, honesty -a-Laughter, kindness, loyalty -a-Twilight helped us each to see -a-All that we can be! -a-So get up, get down -a-If you're gonna come around -a-We can work together -a-Helping Twilight win the crown -a-So get up, get down -a-'Cause it's gonna make a sound -a-If we work together -a-Helping Twilight Sparkle win the crown -a-I'm gonna be myself -a-No matter what I do -a-And if we're different, yeah -a-I want you to be true to you -a-If you follow me -a-We'll put our differences aside -a-We'll stick together and -a-Start working on that school pride! -a-Jump up, make a sound (Hey!) -a-Stomp your hooves, turn around -a-Start now, make a change -a-Gonna come around -a-Jump up, make a sound (Hey!) -a-Stomp your hooves, turn around -a-Canterlot Wondercolts -a-Help her win the crown -a-Jump up, make a sound (Hey!) -a-Stomp your hooves, turn around -a-Start now, make a change -a-Gonna come around -a-Jump up, make a sound (Hey!) -a-Stomp your hooves, turn around -a-Canterlot Wondercolts -a-Help her win the crown -a-Jump up, make a sound (Hey!) -a-Stomp your hooves, turn around -a-Start now, make a change -a-Gonna come around -a-Jump up, make a sound (Hey!) -a-Stomp your hooves, turn around |10|2
105|Time to come together|It's time for us to come together -a-It's the only way that things will get better -a-It's time for us to take a stand -a-So come on and lend a helping hand -a-Fix it up -a-Yeah, it's all right -a-We'll get it ready by tonight -a-Mix it up -a-Yeah, help a friend -a-We'll come together in the end -a-It's time to show that we've got school spirit -a-Raise your voice and let everyone hear it -a-It's time to show that we're strong -a-So come on, everybody, sing along -a-(Look...) Look how we've all come together -a-(Things...) Things are only just starting to get better -a-(Look...) Look how we've all come together -a-(Things...) Things are only gonna get better, better, better, better! -a-(We... will...) Fix it up, yeah, it's all right -a-(Come... tonight, tonight...) We'll get it ready by tonight -a-(We... will...) Mix it up, yeah, help a friend -a-(Come... together, together...) We'll come together in the end -a-(We... will...) Fix it up, yeah, it's all right -a-(Come... tonight, tonight...) We'll get it ready by tonight -a-(We... will...) Mix it up, yeah, help a friend |10|3
106|This is our big night|This is our big night -a-We're getting ready -a-And we're doing it up right -a-This is our big night -a-Friendship survived, -a-Now we'll start it out right -a-The time's right, gonna make it last 'cause it's the first night -a-That we're ever gonna start to just have fun together -a-We're so glad, so happy we could never be mad -a-Did it right now, this is our big night now -a-Six friends on the way up now -a-Six friends here to show you how -a-This is our big night -a-We're getting ready -a-And we're doing it up right -a-This is our big night -a-We made it happen -a-Now let's party all night -a-This is our big night -a-This is our big night -a-This is our big night -a-This is our big night -a-We made it happen -a-Now let's party all night -a-We're here now and we worked so hard to make it come around -a-To tonight so let's try to make it last forever -a-The school lights so bright, beat is pumping through the night -a-Party's starting, DJ's got the music just right! -a-Six friends on the way up now -a-Six friends here to show you how -a-This is our big night -a-This is our big night |10|4
107|A friend for Life|A friend for life -a-That's what you are to me -a-A friend for life -a-That's what you are to me -a-I couldn't see what was -a-Right there in front of me -a-Turned my back -a-Got my mind off track -a-Yeah -a-You saw a world that was -a-Something new entirely -a-Helped me to see -a-All the possibilities -a-Oooohhhhh.... -a-Like a star in the day light -a-Or like a diamond at night -a-Your light was hidden -a-From my sight -a-A friend for life -a-That's what you are to me -a-A friend for life -a-That's what you are to me -a-Every friendship is tested -a-You say you're sincere -a-But it's all unclear now -a-But with a word -a-Everything changes -a-And just like that -a-You and I are right back -a-Oohhh.... -a-Like a star in the day light -a-Or like a diamond at night -a-Your light will shine -a-When the time is right -a-A friend for life -a-That's what you are to me -a-A friend for life -a-That's what you are to me -a-When I put my hand out -a-And I thought I would fall -a-You knew what I needed -a-And you came around -a-To fix it all -a-A friend for life -a-That's what you are to me -a-A friend for life -a-That's what you are to me -a-A friend for life -a-That's what you are to me -a-Ooohh-wa-ooohh -a-Like a star in the day light -a-A friend for life -a-That's what you are to me -a-Like a diamond at night -a-Ah-ah-oh, ah-ah-ohhh |10|5
108|Equestria Girls Rainbow Rocks Opening|We used to fight with each other -a-(Oh, whoa-oh, whoa-oh, whoa-oh) -a-That was before we discovered -a-(Oh, whoa-oh, whoa-oh, whoa-oh) -a-That when your friendship is real -a-(Oh, whoa-oh, whoa-oh, whoa-oh) -a-Yeah, you just say what ya feel -a-And the music, yeah, the music -a-Gets us to the top -a-As we learn how the rainbow... -a-Rainbow Rocks! -a-You can pick up the bass -a-(Oh, whoa-oh, whoa-oh, whoa-oh) -a-And you can play the guitar -a-(Oh, whoa-oh, whoa-oh, whoa-oh) -a-You can bang on the drums -a-(Oh, whoa-oh, whoa-oh, whoa-oh) -a-Or you can sing like a star -a-And the music, yeah, the music -a-Gets us to the top -a-As we learn how the rainbow... -a-Rainbow Rocks! -a-As we learn how the rainbow... |11|1
109|Better Than Ever|There was a time we were apart -a-But that's behind us now -a-See how we've made a brand new start -a-And the future's lookin' up, ah-oh, ah-oh -a-And when you walk these halls -a-You feel it everywhere -a-Yeah, we're the Wondercolts forever, ah-oh, yeah! -a-We are all together -a-(Ah, ah, oh-oh-oh-oh) -a-Now it's better than ever -a-(Ah, ah, oh-oh-oh-oh) -a-You can feel it, we are back (You... can... feel... it...) -a-And I'm so glad that we're better -a-Better than ever -a-Whoa-oh, oh-whoa-oh -a-Oh yeah, we're better than ever -a-Whoa-oh, oh-whoa-oh -a-There was a time we couldn't see -a-Past the differences -a-That separated you and me -a-And it left us on our own -a-But now you walk these halls -a-And friends are everywhere -a-Yeah, we're the Wondercolts forever, ah-oh, yeah! -a-We are all together -a-(Ah, ah, oh-oh-oh-oh) -a-Now it's better than ever -a-(Ah, ah, oh-oh-oh-oh) -a-Now that we are back on track (Now... that... we... are...) -a-Yes, I'm so glad that we're better -a-Better than ever -a-Whoa-oh, oh-whoa-oh -a-Oh yeah, we're better than ever -a-Whoa-oh, oh-whoa-oh -a-Oh yeah, we're better than ever -a-Whoa-oh, oh-whoa-oh |11|2
110|Battle|We heard you want to get together  -a-We heard you want to rock this school  -a-We've thought of something that is better  -a-Something that changes all the rules  -a-Why pretend we're all the same  -a-When some of us shine brighter?  -a-Shine brighter  -a-Here's a chance to find your flame  -a-Are you a loser or a fighter?  -a-Me and you, you and me  -a-Why don't we see who is better?  -a-We don't have to be one and the same thing  -a-Oh, what's so wrong with a little competition?  -a-Are you afraid of failing the audition?  -a-You're a star and you should know it  -a-Yeah, you rise above the rest  -a-It doesn't matter who you hurt  -a-If you're just proving you're the best  -a-Battle! You wanna win it  -a-Let's have a battle, battle of the bands  -a-Let's have a battle, we'll go all in it  -a-Let's have a battle, battle, battle  -a-Battle of the bands  -a-Battle!  -a-I can beat you!  -a-Battle!  -a-Ha! You wish!  -a-Battle!  -a-I so want this!  -a-Battle!  -a-Not if I get it first!  -a-Me and you, you and me  -a-Why don't we see who is better?  -a-We don't have to be one and the same thing  -a-Oh, what's so wrong with a little competition?  -a-I'm going out and winning the audition  -a-Battle! We wanna win it  -a-Let's have a battle, battle of the bands  -a-Let's have a battle, we'll go all in it  -a-Let's have a battle, battle, battle  |11|3
111|Bad Counter Spell|Hey, hey, listen -a-We've got a message for you -a-We're not all alike -a-But our friendship is true -a-Yeah, we're really different -a-But we still get along -a-So hey, hey, listen to our song -a-You may think you're in control -a-But we're here to prove you wrong -a-With our friendship and our music -a-With the power of our song -a-Gonna stomp our feet, clap our hands -a-With the magic of friendship |11|4
112|Shake tour tail|We've just got the day to get ready -a-And there's only so much time to lose -a-Because tonight, yeah, we're here to party -a-So let's think of something fun to do -a-We don't know (we don't know) what's gonna happen -a-We just know (we just know) it's gonna feel right -a-All our friends are here -a-And it's time to ignite the lights! -a-Shake your tail 'cause we're here to have a party tonight -a-Shake your tail, shake your tail -a-Shake your tail 'cause we're here to have a party tonight -a-Shake your tail, shake your tail -a-So what you didn't get it right the first time -a-Laugh it off, no one said it is a crime -a-Do your thing, you know you're an original -a-Your ideas are so funny that they're criminal -a-Ohhh-ahh! -a-We've just got the day to get ready -a-And there's only so much time to lose -a-Because tonight, yeah, we're here to party -a-So let's think of something fun to do -a-We don't know (we don't know) what's gonna happen -a-We just know (we just know) it's gonna feel right -a-All our friends are here -a-And it's time to ignite the lights! -a-Shake your tail 'cause we're here to have a party tonight -a-Shake your tail, shake your tail -a-Shake your tail 'cause we're here to have a party tonight -a-Shake your tail, shake your tail -a-Shake your tail 'cause we're here to have a party tonight -a-Shake your tail, shake your tail -a-Shake your tail 'cause we're here to have a party tonight -a-Shake your tail, shake your tail |11|5
113|Under our spell|Oh-whoa-oh, oh-whoa-oh -a-You didn't know that you fell -a-Oh-whoa-oh, oh-whoa-oh -a-Now that you're under our spell -a-Blindsided by the beat -a-Clapping your hands, stomping your feet -a-You didn't know that you fell -a-Oh-whoa-oh-oh-oh -a-Now you've fallen under our spell -a-Oh-whoa-oh-oh-oh-oh -a-We've got the music, makes you move it -a-Got the song that makes you lose it -a-We say "jump", you say "how high?" -a-Put your hands up to the sky -a-We've got the music, makes you move it -a-Got the song that makes you lose it -a-We say "jump", you say "how high?" -a-Put your hands up to the sky -a-Oh-whoa-oh, oh-whoa-oh -a-You didn't know that you fell -a-Oh-whoa-oh, oh-whoa-oh -a-Now that you're under our spell -a-Listen to the sound of my voice -a-Oh-oh, whoa-oh-oh -a-Soon you'll find you don't have a choice -a-Oh-oh, whoa-oh-oh -a-Captured in the web of my song -a-Oh-oh, whoa-oh-oh -a-Soon you'll all be singing along -a-Oh, whoa, oh -a-We've got the music, makes you move it -a-Got the song that makes you lose it -a-We say "jump", you say "how high?" -a-Put your hands up to the sky -a-We've got the music, makes you move it -a-Got the song that makes you lose it -a-We say "jump", you say "how high?" -a-Put your hands up to the sky -a-Oh-whoa-oh, oh-whoa-oh -a-You didn't know that you fell -a-Oh-whoa-oh, oh-whoa-oh -a-Now that you're under our spell -a-Oh-whoa-oh, oh-whoa-oh -a-You didn't know that you fell -a-Oh-whoa-oh, oh-whoa-oh |11|6
114|Tricks Up My Sleeve|Ya better believe -a-I got tricks up my sleeve -a-And I captivate -a-'Cause I'm powerful and grea-ea-eat -a-Oh, whoa, oh-oh-oh-oh -a-Ya better believe -a-I got tricks up my sleeve -a-See me dominate -a-'Cause I'm powerful and grea-ea-eat -a-Oh, whoa, oh-oh-oh-oh -a-You think you've got what it takes to go toe to toe? -a-I've got more moves than you'll ever know -a-I own the stage, I'm all the rage -a-You're from the past, I'm from the Space Age -a-Come on, you're just making noise -a-Listen how my music destroys -a-Anything you throw at me -a-I'm gonna throw back, just wait and see-ee -a-Ya better believe -a-I got tricks up my sleeve -a-And I captivate -a-'Cause I'm powerful and grea-ea-eat -a-Oh, whoa, oh-oh-oh-oh -a-Ya better believe -a-I got tricks up my sleeve -a-See me dominate -a-'Cause I'm powerful and grea-ea-eat -a-I'm here to take you down a peg -a-Oh, whoa, oh-whoa-oh-whoa-oh-oh -a-By the time I'm done, you're gonna beg -a-Oh, whoa, oh-whoa-oh-whoa-oh-oh -a-To be in my band, application rejected! -a-Rejected! -a-Don't look so sad and so dejected -a-And so dejected -a-Don't mean to brag, don't mean to boast -a-But I'm a six-course meal and you're just burnt toast -a-Think I'm gonna ever give up? -a-No, never, ever, ever, ever! -a-Come on, you're just making noise -a-Listen how my music destroys -a-Anything you throw at me -a-I'm gonna throw back, just wait and see-ee -a-Ya better believe -a-I got tricks up my sleeve -a-And I captivate -a-'Cause I'm powerful and grea-ea-eat -a-Oh, whoa, oh-oh-oh-oh -a-Ya better believe -a-I got tricks up my sleeve -a-See me dominate |11|7
115|Awesome as I wanna be|Hey! Hey! Hey! Hey! Hey! Hey! -a-Awesome as I wanna be -a-Hey! Hey! Hey! Hey! Hey! Hey! -a-Awesome as I wanna be -a-First you see me riding on a sonic boom -a-Got my guitar shreddin' up the latest tune -a-There is nothin' you can do to beat me -a-I'm so good that you can't defeat me -a-Yeah!, I'm awesome, -a-Take caution -a-Watch out for me, -a-I'm awesome as I wanna be -a-Yeah!, I'm awesome, -a-Take caution -a-Watch out for me, -a-I'm awesome as I wanna be -a-Hey! Hey! Hey! Hey! Hey! Hey! -a-Hey! Hey! Hey! Hey! Hey! Hey! -a-Step aside now, -a-You're just gettin' in my way -a-I got sick chops you can never hope to play -a-When it comes to makin' music, I'm A Gruler -a-You wish you could be twenty percent cooler -a-Yeah!, I'm awesome, -a-Take caution -a-Watch out for me, -a-I'm awesome as I wanna be -a-Yeah!, I'm awesome, -a-Take caution -a-Watch out for me, |11|8
116|Welcome to the Show|Welcome to the show -a-We're here to let you know -a-Our time is now -a-Your time is running out -a-Feel the wave of sound -a-As it crashes down -a-You can't turn away -a-We'll make you wanna sta -a-a-ay -a-We will be adored -a-Tell us that you want us -a-We won't be ignored -a-It's time for our reward -a-Now you need us -a-Come and heed us -a-Nothing can stop us now -a-Oh-oh, oh-whoa-oh -a-I've got the music in me -a-Oh-oh, oh-whoa-oh -a-Don't need to hear a crowd -a-Cheering out my name -a-I didn't come here seeking -a-Infamy or fame -a-The one and only thing -a-That I am here to bring -a-Is music, is the music -a-Is the music in my soul -a-Gonna break out (Out!) -a-Set myself free, yeah -a-Let it all go (Go!) -a-Just let it be, yeah -a-Find the music in your heart -a-Let the music make you start -a-To set yourself apart -a-What we have in store (ah-ah) -a-All we want and more (ah-ah) -a-We will break on through (ah-ah) -a-Now it's time to finish you! -a-You're never gonna bring me down -a-You're never gonna break this part of me -a-My friends are here to bring me 'round -a-Not singing just for popularity -a-We're here to let you know -a-That we won't let it go -a-Our music is a bomb and it's about to blow -a-And you can try to fight -a-But we have got the light of -a-Friendship on our side! -a-Got the music in our hearts -a-We're here to blow this thing apart -a-And together, we will never -a-Be afraid of the dark -a-Here to sing our song out loud -a-Get you dancing with the crowd -a-As the music of our friendship -a-Survives, survives! -a-Got the music in our hearts -a-We're here to blow this thing apart -a-And together, we will never -a-Be afraid of the dark -a-Here to sing our song out loud -a-Get you dancing with the crowd -a-As the music of our friendship |11|9
117|Shine Like Rainbows|Once upon a time -a-You came into my world and made the stars align -a-Now I can see the signs -a-You pick me up when I get down so I can shine -a-Shine like rainbows -a-Shine like rainbows -a-Friends, you are in my life -a-And you can count on me to be there by your side -a-And when the music comes alive -a-We sing our songs to lift us up so we can shine -a-And the sound that we hear in our hearts -a-Makes a crescendo -a-And the light that ignites in the dark -a-It makes us all glow -a-And shine like rainbows -a-We shine like rainbows -a-Together we stand -a-As the rain begins to fall -a-And holdin' our heads up high -a-As the sun shines through it all -a-And the sound that we hear in our hearts -a-Makes a crescendo -a-And the light that ignites in the dark -a-It makes us all glow -a-And shine like rainbows -a-We shine like rainbows -a-Shine like rainbows -a-We shine like rainbows |11|10
118|My Past is Not Today|Power -a-Was all I desired (I desired, all I desired) -a-But all that grew inside me -a-Was the darkness I acquired -a-When I began to fall -a-And I lost the path ahead -a-That's when your friendship found me -a-And it lifted me instead -a-Like a phoenix burning bright -a-In the sky -a-I'll show there's another side to me -a-You can't deny -a-I may not know what the future holds -a-But hear me when I say -a-That my past does not define me -a-'Cause my past is not today -a-Ambition -a-Is what I believed -a-Would be the only way -a-To set me free -a-But when it disappeared -a-And I found myself alone -a-That's when you came and got me -a-And it felt like I was home -a-Like a phoenix burning bright -a-In the sky -a-I'll show there's another side to me -a-You can't deny -a-I may not know what the future holds -a-But hear me when I say -a-That my past does not define me |11|11
119|Friendship Through the Ages|Nothing stays the same for long -a-But when it changes doesn't mean it's gone -a-Time will always get away -a-As it leaves behind another day -a-Things may come and things may go -a-Some go fast and some go slow -a-Few things last, that's all I know -a-But friendship carries on through the ages -a-Things may come and things may go -a-Some go fast and some go slow -a-Few things last, that's all I know -a-But friendship carries on through the ages -a-Been around for a long time -a-Rocking out hard 'cause I'm in my prime -a-Maybe it'll change further down the line -a-But my friendship carries on through the ages -a-Every single style has something -a-Different it can say -a-There's nothing wrong with being unique -a-And special in your own way -a-Maybe you wanna be a pop star -a-Get your fifteen minutes of fame, wha, ah! Ah, oh! -a-That won't last forever -a-But friendship remains the same, ah-oh, oh! -a-Things may come and things may go -a-Some go fast and some go slow -a-Few things last, that's all I know -a-But friendship carries on through the ages -a-Things may come and things may go -a-Some go fast and some go slow -a-Few things last, that's all I know -a-But friendship carries on through the ages |11|12
120|Life is a Runway|Life is a runway (runway) -a-Listen, here's what it's all about -a-I tell you, life is a runway (runway) -a-Time to bring what's on the inside out -a-Into the light -a-Into the light -a-Life is a runway -a-When you see it my way -a-Take all the good inside -a-Make it beautiful -a-Fashion is a way to start -a-Showing what's in your heart -a-Call it superficial -a-I call it irrefutable -a-Oh-oh, oh wha-oh -a-Oh-oh, oh wha-oh -a-Oh-oh, oh wha-oh -a-Life is a runway -a-You can be the girl -a-That you want to be -a-With a little love -a-And some accessories (life is a runway) -a-Don't be scared to show you have -a-Personal style -a-Just go do your thing -a-You'll make everyone smile (life is a runway) -a-You can be the girl -a-That you want to be -a-With a little love -a-And some accessories (life is a runway) -a-Don't be scared to show you have -a-Personal style -a-Just go do your thing -a-You'll make everyone smile (life is a runway) -a-Life is a runway (runway) -a-I'll show you what it's all about -a-I tell you, life is a runway (runway) -a-Time to bring what's on the inside out -a-Into the light -a-Into the light -a-Into the light -a-Into the light |11|13
121|Friendship Games Opening|The Friendship Games! -a-We've come this far -a-And we're not goin' back (No way!) -a-Prepare yourself -a-Cause we're on the attack (Attack!) -a-Won't have to find us -a-We'll be tracking you down (Right now!) -a-And when we're finished -a-We'll be takin' the crown -a-All the way (all the way) -a-All the way to the Friendship Games -a-Na, na, na-na-na, oh -a-Na, na, let's go! -a-All the way (all the way) -a-All the way to the Friendship Games -a-Na, na, na-na-na, oh -a-Na, na, let's go! -a-We studied hard -a-And we're here to win -a-We're only tellin' you once -a-Our magic comes from the inside out -a-What you see's what you get -a-Don't you ever forget -a-All the way (all the way) -a-All the way to the Friendship Games -a-Na, na, na-na-na, oh -a-Na, na, let's go! -a-All the way (all the way) -a-All the way to the Friendship Games -a-Na, na, na-na-na, oh |12|1
122|CHS Rally Song|We've fought magic more than once -a-And come out on top -a-There's other schools, but none can make those claims -a-Together we are Canterlot -a-Come and cheer our name -a-This will be our year to win these games -a-We'll always be Wondercolts forever -a-And now our time has finally arrived -a-'Cause we believe in the magic of friendship -a-And you know, at the end of the day, it is we who survive -a-We're not the school we were before -a-Yeah, we're different now -a-We overcame the obstacles we faced -a-Overcame the obstacles we faced -a-We're Canterlot united -a-Unite! -a-And we'll never bow -a-So get ready to see us in first place -a-We'll always be Wondercolts forever -a-And now our time has finally arrived -a-'Cause we believe in the magic of friendship -a-And you know, at the end of the day, it is we who survive -a-At the end of the day, it is we who survive -a-Na, na, na-na-na-na -a-Wondercolts united together -a-Na, na, na-na-na-na -a-Wondercolts united forever -a-We'll always be Wondercolts forever -a-And now our time has finally arrived -a-'Cause we believe in the magic of friendship -a-And you know... -a-At the end of the day, it is we who survive |12|2
123|What More Is Out There|I've walked through all these halls before -a-I've been in and out of every door, oh-whoa-oh -a-There's nothin' in this school that I don't know -a-In every class, my grade's the best -a-The highest score on every test -a-I think that means it's time for me to go -a-I know there's more that's out there -a-And I just haven't found it yet -a-I know there's more that's out there -a-Another me I haven't met -a-This school is full of people -a-But still I don't belong -a-They only dream of winning -a-Look at me like something's wrong -a-Maybe I'm better off alone -a-Will I find what I'm lookin' for -a-If I just do it on my own? -a-I know there's more that's out there -a-Something to fill this hole inside -a-I know there's more that's out there -a-And I'm not afraid to try -a-There's only so much this school can offer -a-And I'm not saying that it's wrong -a-But I know there's more that's out there -a-'Cause I've been searching all along -a-Beyond these rooms, beyond these walls -a-So much to learn, I can't see it all -a-There's somethin' out there callin' me -a-And it's a mystery that I can't wait to see -a-'Cause I know there's more that's out there -a-Another place, another way -a-And I know there's more that's out there -a-And I'll find out someday! |12|3
124|ACADECA|Ho! We're gonna take you down! -a-Ho! We're gonna take you down -a-Take you down! (Ho! We're gonna take you down!) -a-Take you down! (Down, down, down) -a-(Oh oh!) We're here to take you out -a-(Aw aw!) We're here to take you out (Aw aw!) -a-Take you out! (We're here to take you out!) -a-Take you out! -a-We're not about to let you win, so get out of our way -a-Think you got us beat, but we're here to stay -a-United strong, yeah, we'll take you down -a-You're not so tough, now you're in our town -a-All of the times we lost before -a-Not about to give up, we're only bringin' it more -a-We can smell your fear, we can see your sweat -a-Hope you didn't spend money 'cause you're losin' this bet! -a-You've got nothin' on us -a-Na, na, na-na-na, na -a-Let's go, Wondercolts! -a-You've got nothin' on us -a-Na, na, na-na-na, na -a-Let's go, Wondercolts! -a-Talk a little too much for a school that never wins -a-Maybe you should just stop 'fore you even begin -a-We are Crystal Prep High and we have a reputation -a-Every little moment is about our education -a-Put your ear to the ground -a-Listen to that sound -a-You're a house of cards -a-And it's about to fall down (fall down) -a-About to fall down (fall down), hit the ground -a-You've got nothin' on us -a-Na, na, na-na-na, na -a-Let's go, Shadowbolts! -a-You've got nothin' on us -a-Na, na, na-na-na, na -a-Let's go, Shadowbolts! -a-Pressure's on, now we're gonna beat you -a-Step aside, it's time that we defeat you -a-Crystal Prep yourself 'cause you're about to go -a-Down, down, down, down -a-Pressure's on, you know we're gonna take you -a-Just give up before we have to break you -a-Canter-not -a-lot, you're about to go -a-Down, down, down, down -a-Take it up to the top -a-'Cause we know we can win -a-Maybe you should just stop -a-'Cause we've seen you give in -a-We believe in ourselves -a-And we've got what it takes -a-And we're not gonna stop -a-I can't wait 'til this is all over -a-There's so much more that's going on -a-And before these games are over -a-I'll find out just what she's done -a-Can she do it? Will she make it? -a-Who will win it? Who will take it? -a-Can she do it? Who will take it? -a-Did she win it? Did she make it? -a-Who's the winner? Who's the reject? |12|4
125|Unleash the magic|I realize that you've always been an outcast -a-It's not everyone at school who likes to think -a-To find a student that's like you -a-I've had one or maybe two -a-But the good ones disappear before I blink -a-Now, I understand you have your reservations (oh-wuh) -a-It's hard to have a brain as large as yours (oh-oh-oh-oh) -a-But if we don't win these games -a-Well, I think I've made it plain -a-What will happen if we have the losing scores! -a-Unleash the magic, unleash the magic -a-If we lose, then you're to blame (ah, ah-ah-ah) -a-They all have used it, maybe abused it (ah-ah-ah) -a-So then why can't we do the same? -a-Call it power, call it magic -a-If we lose, it will be tragic -a-More important is the knowledge we'll have lost (oh-oh-oh-oh) -a-A chance like this won't come again -a-You'll regret not giving in -a-Isn't understanding magic worth the cost? -a-Unleash the magic, unleash the magic -a-We're not friends here after all -a-Our only interest in this business (ah-ah-ah) -a-Is seeing Canterlot High School fall -a-What I'm suggesting's very simple -a-And since it's win-win on all scores -a-You only want to learn about the -a-Magic that you have stored -a-And as for me and all the others -a-We only want what we deserve -a-That our school will clinch the win -a-And my legacy will endure -a-Unleash the magic, unleash the magic -a-If we lose, then it's a crime -a-But we can win it if you begin it (ah-ah-ah) -a-It's up to you to not fail this time -a-Unleash the magic, free the magic now -a-Unleash the magic, free the magic now -a-Imagine all I'll learn by setting it free -a-And now winning these games depends on me -a-And what doors might open if I try to use it |12|4
126|The Legend of Everfree|Will you be lost by time or be part of history? -a-Will your story be told or remain a mystery? -a-Will they sing your song, telling all that you have done? -a-Time to make your choice, only you can be the one -a-Oh, oh, oh-oh-whoa -a-As you join in the Legend of Everfree! (Hey!) -a-Oh, oh, oh-oh-whoa -a-As you join in the Legend of Everfree! (Hey! Hey! Hey!) -a-Will you do something great with the time that you have here? -a-Will you make your mark? Will you conquer what you fear? -a-And when you go back home, everybody there will see -a-You were part of the Legend of Everfree! -a-Oh, oh, oh-oh-whoa -a-As you join in the Legend of Everfree! (Hey!) -a-Oh, oh, oh-oh-whoa -a-As you join in the Legend of Everfree! (Hey!) -a-Will you find your greatest glory? -a-Will you be a falling star? -a-Here to learn what nature teaches -a-Here to learn more who you are -a-Will you be lost by time or be part of history? -a-Will your story be told or remain a mystery? -a-And when you go back home, everybody there will see -a-You were part of the Legend of Everfree! -a-Oh, oh, oh-oh-whoa -a-As you join in the Legend of Everfree! (Hey!) -a-Oh, oh, oh-oh-whoa -a-As you join in the Legend of Everfree! |13|1
127|The Midnight in Me|It used to be so simple -a-It was a world I understood -a-I didn't know what I didn't know -a-And life seemed pretty good -a-But now the darkness rises -a-From somewhere deep inside of me -a-Her power overtakes me -a-Can I keep this midnight from getting free? -a-If I can stay with the light -a-I know I'll be free -a-And I can start to be whole -a-I can start to be me -a-But instead I am struggling -a-With all that I see -a-And these friends -a-Mustn't see the midnight in me! -a-The midnight in me! |13|2
128|Embrace the Magic|So you have magic -a-And it's not that great -a-But when it found you -a-You know it was fate -a-And it might seem scary now -a-But it can be wonderful, too -a-So how about we embrace the magic -a-And make the magic part of you? -a-You take a little dash of magic -a-And you let it ignite -a-Mix things up a little bit -a-And it might start to go right -a-In just five seconds flat -a-How the story has changed -a-All 'cause now you've embraced the magic -a-And it just got better in every way -a-I say embrace the magic -a-No more holding back, just let it out -a-If you can take the magic -a-And learn a little more what it can do -a-Once the magic is part of you -a-What's standing in your way -a-That you can't move today? -a-You've got the strength in you -a-To make your dreams come true -a-No need to shield yourself -a-From the magic that can help -a-Protect from any harm that might come -a-So you have magic -a-And it's not that great -a-But when it found you -a-You know it was fate -a-So if you listen close -a-You might make a new friend -a-And together we can make it! -a-I say embrace the magic -a-No more holding back, just let it out -a-If you can take the magic -a-And learn a little more what it can do -a-Once the magic is part of you -a-Once the magic is part of you -a-Once the magic is part of you |13|3
129|We Will Stand For Everfree|I have waited for the day -a-To send this greedy wolf away -a-Now the magic is my salvation -a-Gather close in my protection -a-We... will... stand for Everfree! -a-Behold the beauty of nature in all its glory -a-No need to fear the vultures at the door -a-Right here you have me to protect you -a-Within these walls of thorns -a-Forever free, forevermore! -a-They have come into our domain -a-Here to seal our camp in chains -a-But we have held it for generations -a-This is just a complication -a-We... will... stand for Everfree! -a-Trust in me, this is for your own good -a-Don't be afraid, nature is our friend -a-All of this beauty that surrounds us -a-Every lovely bloom designed to defend -a-Let them come, just let them try! -a-I'm not about to say goodbye! -a-This camp will be here throughout the ages -a-Written into the history pages |13|4
